date,GPRD,ambiguity_metric_1,risk_1,ambiguity_metric_2,risk_2,daily_return
2021-12-15,72.01234436035156,0.0055022027907051,0.010575742947397,2.5194997603301243,0.010575742947397,-0.0006787375481605018
2021-12-16,136.24957275390625,0.0038387888412252,0.0069347806189538,2.6137690274014043,0.0069347806189538,0.0008329125700221596
2021-12-17,95.44012451171875,0.0044830230813546,0.0094764061266285,2.755782339078887,0.0094764061266285,-0.00044382040605528417
2021-12-20,53.08602523803711,0.0069236531655663,0.0086975994840825,3.520652015297832,0.0086975994840825,0.0007320298963469085
2021-12-21,101.40513610839844,0.007607839093365,0.0110186338490979,3.117233245190339,0.0110186338490979,-0.0003031548449841104
2021-12-22,141.3362274169922,0.0073271010418896,0.0110746494618914,3.0523242524466565,0.0110746494618914,-0.00016886118390002647
2021-12-23,135.30911254882812,0.0072802453305728,0.0113430306503313,3.003454954010193,0.0113430306503313,0.00034363983311225255
2021-12-24,135.7197723388672,0.0075253577807143,0.0092427710462981,3.349065058564215,0.0092427710462981,-0.00012799752944447906
2021-12-27,78.87065887451172,0.0056686531511307,0.0053069785248972,3.1834309403546497,0.0053069785248972,4.2690649324717e-05
2021-12-28,58.89009475708008,0.005532519742386,0.0054766550150225,3.368453036858579,0.0054766550150225,-6.859956015581314e-05
2021-12-29,37.88884735107422,0.0067636300536002,0.0092373284158918,3.1788631460694705,0.0092373284158918,-0.0002272452754480403
2021-12-30,147.22523498535156,0.0064758474642781,0.0094225042919975,3.2991571303022185,0.0094225042919975,-0.00035748597984675
2021-12-31,76.59115600585938,0.0065177549067227,0.0092413083410773,3.244128863053477,0.0092413083410773,2.024143989531879e-06
2022-01-04,88.9631118774414,0.0058764640493919,0.0095605182327117,3.501224757437011,0.0095605182327117,3.863689050320751e-05
2022-01-05,96.48255157470703,0.0065248979358245,0.0093486023856658,3.5060383435248395,0.0093486023856658,0.0003575553080523708
2022-01-06,70.01464080810547,0.0057481930943613,0.0081829178656022,3.489397947519376,0.0081829178656022,-0.0004149179603463171
2022-01-07,118.95960998535156,0.0059334801395721,0.0063536937647318,3.3522995611656317,0.0063536937647318,4.354894901870132e-05
2022-01-10,130.00657653808594,0.0055032780827336,0.0065628596216611,2.989753252078682,0.0065628596216611,0.0007292604926742996
2022-01-11,188.9130096435547,0.0054246029534371,0.0070482398362208,2.937332838215038,0.0070482398362208,0.0003294281502610463
2022-01-12,78.2134017944336,0.0047373686299661,0.008839403713895,2.763560133990976,0.008839403713895,-0.00020014236931431562
2022-01-13,170.64743041992188,0.0055945233277161,0.0107122533683518,3.1142149111840185,0.0107122533683518,-5.455102409057666e-05
