date,return,ambiguity_metric,risk,risk_sq,gpr_china_linear
2023-01-20,0.026061621925499212,0.006627792994463019,0.00785865368952506,6.175843781188584e-05,0.9414874725654477
2023-02-03,-0.009287358900559095,0.0038760048969689,0.00714739385405772,5.1085238905022064e-05,0.9503285748059632
2023-02-10,-0.008391643478399491,0.0038728155328826,0.00885263857023538,7.83692096552191e-05,0.954749125926221
2023-02-17,-0.017539796961568377,0.006629589311792461,0.008206242786465881,6.734242067042331e-05,0.9591696770464787
2023-02-24,0.006678554515033297,0.00712318927577648,0.01486179086238402,0.00022087282763724115,0.9635902281667366
2023-03-03,0.017088915045879616,0.0047820357945405,0.00772296306798612,5.964415854947759e-05,0.9680107792869943
2023-03-10,-0.04021474190737484,0.005691320461551181,0.007287752845128459,5.311134153167795e-05,0.972431330407252
2023-03-17,-0.0018926259738517581,0.00451433173912522,0.00918123771991322,8.429512606955729e-05,0.9768518815275098
2023-03-24,0.01718325902299489,0.00487411218560458,0.0076111196722743,5.792914266568085e-05,0.9812724326477676
2023-03-31,0.006008943785359211,0.00486317081319972,0.00570944517407178,3.2597764195731536e-05,0.9856929837680254
2023-04-07,0.017769292903279665,0.00527663066133645,0.0043903240421133,1.9274945194758066e-05,0.9901135348882831
2023-04-14,-0.007532264910324771,0.0051941609375005405,0.00480018462237088,2.304177240884587e-05,0.9945340860085409
2023-04-21,-0.014549378281128011,0.00507097839278094,0.00929906979393918,8.647269903255207e-05,0.9989546371287987
2023-04-28,-0.0007002509135181079,0.00709667133605536,0.0085213610870065,7.261359477514861e-05,1.0033751882490565
2023-05-05,-0.002992898337183525,0.0057758855583903,0.0059997102292276994,3.599652283469949e-05,1.0077957393693142
2023-05-12,-0.019774634137298075,0.005714133537941759,0.008134960098715959,6.617757580770077e-05,1.012216290489572
2023-05-19,0.0018409178259455317,0.00663191025531744,0.01039325162186144,0.00010801967927532545,1.0166368416098297
2023-05-26,-0.023873111436193972,0.00539307064300032,0.00768074184695874,5.899379531962315e-05,1.0210573927300874
2023-06-02,0.0029954685614909105,0.005400161887167481,0.006272816055982561,3.9348221272192616e-05,1.0254779438503452
2023-06-09,-0.006393495616700773,0.00531189649381444,0.00919620655849646,8.457021506653329e-05,1.0298984949706032
2023-06-16,0.03257235887202781,0.00504285916068542,0.00557625120788414,3.1094577533429335e-05,1.034319046090861
2023-06-23,-0.02532346464266766,0.004599437011302133,0.010528513556534698,0.00011084959771013492,1.0387395972111186
2023-06-30,-0.005466692022433217,0.0060329684890179005,0.00998399922351664,9.968024049518087e-05,1.0431601483313764
2023-07-07,-0.004286225239683583,0.0052268912679053,0.007992086657850301,6.38734491465888e-05,1.0475806994516341
2023-07-14,0.019091847903086823,0.00380112391731714,0.00701034323087116,4.91449122146211e-05,1.0520012505718919
2023-07-21,-0.01989919248017613,0.004987376668083019,0.0067881550623679204,4.607904915075123e-05,1.0564218016921496
2023-07-28,0.04402594470027643,0.0038178355015737603,0.012335031647328019,0.0001521530057405838,1.0608423528124074
2023-08-04,0.007231958192228216,0.00501670659925432,0.011239859663414401,0.0001263344452532501,1.065262903932665
2023-08-11,-0.03436310260236042,0.00414412958559758,0.007002124904513199,4.902975317840398e-05,1.069683455052923
2023-08-18,-0.025909232404373705,0.00458683744419704,0.00889860247234412,7.91851259608089e-05,1.0741040061731808
2023-08-25,-0.01968638598305994,0.00499515154102824,0.01030687690924402,0.00010623171162230756,1.0785245572934385
2023-09-01,0.023297325139066016,0.00410937281981622,0.0091294294460502,8.334648201040846e-05,1.0829451084136963
2023-09-08,-0.013546659132127492,0.0051735233069195195,0.00999209228472466,9.984190822645407e-05,1.0536105862030616
2023-09-15,-0.00828369369043569,0.00563129466887172,0.00686042632241028,4.706544932521984e-05,1.0242760639924269
2023-09-22,0.00820379656068937,0.00576783880193094,0.0059710884413824005,3.56538971748105e-05,0.9949415417817923
2023-09-29,-0.013238372580874902,0.006340943180242525,0.010774947567125225,0.00011609949507429782,0.9656070195711576
2023-10-13,-0.006922980950872071,0.0040647566944311195,0.0051737555324097,2.676774630913998e-05,0.9069379751498883
2023-10-20,-0.04245801616743239,0.0048348772491667805,0.0089266675573083,7.968539367870053e-05,0.8776034529392536
2023-10-27,0.014891678716334233,0.004956469124541641,0.00884361812413938,7.820958152560653e-05,0.8482689307286189
2023-11-03,0.006192435640247962,0.0055245380398097005,0.00606346422181982,3.676559836928903e-05,0.8189344085179843
2023-11-10,0.000771344434357002,0.00510408420858574,0.0078806735857751,6.210501616553336e-05,0.7895998863073496
2023-11-17,-0.005036149470958096,0.00411011043897642,0.00477373278032948,2.278852465799223e-05,0.7602653640967149
2023-11-24,-0.008378724051208875,0.00408280981445592,0.0061086330727008,3.731539801689402e-05,0.7309308418860803
2023-12-01,-0.015612537605362076,0.00516878735113174,0.00585956684922144,3.433452366049487e-05,0.7015963196754456
2023-12-08,-0.024114242160441557,0.00571903214705122,0.00757057077431644,5.731354184893423e-05,0.7152447792199942
2023-12-15,-0.016933308934533264,0.0045605676001423,0.00785172031786708,6.164951195000671e-05,0.7288932387645428
2023-12-22,-0.0010737382947336727,0.00484465964372952,0.00673129553734758,4.531033961111544e-05,0.7425416983090914
2023-12-29,0.02784939597909908,0.00741048262903464,0.00881965152921672,7.778625309681483e-05,0.7561901578536401
2024-01-05,-0.0300797536293268,0.006515393862724225,0.01211069426469435,0.00014666891557290062,0.7698386173981887
2024-01-12,-0.013388433380025488,0.006772600431523499,0.00606746697438494,3.6814155485251936e-05,0.7834870769427373
2024-01-19,-0.004077413279830466,0.0078827131275322,0.009457607037276241,8.944633087153707e-05,0.7971355364872859
2024-01-26,0.019807244568909144,0.007135555988010539,0.013939502631157499,0.00019430973360404683,0.8107839960318345
2024-02-02,-0.04686824211646101,0.005990598021673061,0.01116885821730466,0.00012474339387825385,0.8244324555763831
2024-02-09,0.057207836464443385,0.0080871886260149,0.01554992975745465,0.00024180031546177362,0.8380809151209317
2024-02-23,0.03662312393479328,0.00691790493613786,0.00786101488781904,6.17955550665126e-05,0.865377834210029
2024-03-01,0.013880813326544006,0.007008354880848659,0.011546413753580839,0.00013331967056888074,0.8790262937545776
2024-03-08,0.0021704584359636403,0.006158022508102561,0.0087048530032375,7.577446580797293e-05,0.8823369588170733
2024-03-15,0.007180564428128755,0.00594438244050188,0.0075634460252399,5.720571577671725e-05,0.885647623879569
2024-03-22,-0.006917296065560796,0.0065236522731359796,0.0066220870593119196,4.385203702110639e-05,0.8889582889420645
2024-03-29,-0.0019956349060751277,0.00621028441455138,0.00669358302364398,4.480405369441489e-05,0.8922689540045602
2024-04-05,0.008599268821528283,0.0061761778280544,0.009652441499079567,9.31696268931534e-05,0.8955796190670559
2024-04-12,-0.02599909237661302,0.00474291222919054,0.0062724580480503405,3.9343729964551484e-05,0.8988902841295515
2024-04-19,0.018963603057830625,0.00628238974973012,0.013462022531960199,0.00018122605065100408,0.9022009491920471
2024-04-26,0.0120811549398665,0.00601385804968234,0.007802301133523761,6.087590297818616e-05,0.9055116142545427
2024-05-03,0.005640485941646234,0.00543515155217825,0.0082773171069894,6.851397848965936e-05,0.9088222793170384
2024-05-10,0.017181362713639237,0.00420509192121226,0.009346302732810261,8.735337477333655e-05,0.9121329443795341
2024-05-17,0.0032710933732239544,0.00419430354341524,0.00608180383022546,3.698833782934507e-05,0.9154436094420296
2024-05-24,-0.020934717499333733,0.00508165586080448,0.00699202133461168,4.8888362343664896e-05,0.9187542745045253
2024-05-31,-0.00592540318157575,0.00607889166359418,0.00842041998474106,7.090347271942663e-05,0.922064939567021
2024-06-07,-0.0015182353108816882,0.00653217711902894,0.00520329502928784,2.707427916181154e-05,0.9253756046295166
2024-06-14,-0.009077788734157322,0.006097787103306475,0.004730600240855475,2.237857863878188e-05,0.9286862696920123
2024-06-21,-0.012959746892626911,0.00503362996256854,0.0043102410731345,1.857817810853564e-05,0.9319969347545078
2024-06-28,-0.009623151754377224,0.0057232306560076,0.00452068692310342,2.0436610256718272e-05,0.9353075998170035
2024-07-05,-0.008771039510980683,0.00530478006016564,0.00487040937696028,2.372088749918262e-05,0.9386182648794992
2024-07-12,0.012102821531944752,0.0059165194303559595,0.007204944219626261,5.1911221207925876e-05,0.9419289299419948
2024-07-19,0.019147939923586432,0.0051729803335875,0.00441630987004872,1.950379286828974e-05,0.9452395950044904
2024-07-26,-0.03718549294234663,0.00655408551361038,0.0091823977097638,8.431642770027548e-05,0.9485502600669861
2024-08-02,-0.007171867915336416,0.0058742324011155,0.009931701616835339,9.863869700584968e-05,0.9518609251294817
2024-08-09,-0.015479829672851997,0.00660576914155824,0.0088797944276339,7.885074907703807e-05,0.9551715901919774
2024-08-16,0.0043005073081900935,0.00505775677725874,0.004122385335828259,1.699406085705187e-05,0.958482255254473
2024-08-23,-0.0054204366549672756,0.00637418825485646,0.0058268728521683796,3.395244723533687e-05,0.9617929203169686
2024-08-30,-0.001611624026932268,0.00552265653443806,0.0048046714954183,2.3084868178885124e-05,0.9651035853794643
2024-09-06,-0.027393043534679307,0.005574755913382,0.01051286874641548,0.00011052040927935938,0.96841425044196
2024-09-13,-0.022439703943679112,0.00552832385376402,0.00551719272707194,3.0439415587655507e-05,0.9717249155044556
2024-09-20,0.01324214345224195,0.0057262999549323665,0.0047592417135174335,2.2650381687684356e-05,0.9750355805669512
2024-09-27,0.14686076871808063,0.00680824384570278,0.015723209511107138,0.00024721931733017,0.9783462456294468
2024-10-04,0.08278083286232718,0.0059677802318974,0.0250180504590985,0.0006259028487739986,0.9816569106919425
2024-10-11,-0.02534454062367797,0.008283893526920674,0.0521654508990764,0.0027212342675039507,0.9849675757544382
2024-10-18,0.010564549520545086,0.00678022127005336,0.03007119542598592,0.0009042767943478364,0.9882782408169337
2024-10-25,0.008361867189315975,0.00727255897471746,0.01681405137367494,0.0002827123235965802,0.9915889058794294
2024-11-01,-0.016629929553836353,0.00633519448365976,0.00736767536821296,5.428264033137197e-05,0.994899570941925
2024-11-08,0.05413457603214433,0.00704358461618398,0.01379736866580604,0.00019036738210016633,0.9917800288933974
2024-11-15,-0.033121880695888395,0.0046011786833265195,0.014954036621203159,0.0002236232112682852,0.9886604868448697
2024-11-22,-0.02595740009159264,0.00622885022727626,0.01146048680513894,0.00013134275781076377,0.9855409447963421
2024-11-29,0.013391714507872465,0.00681553371431078,0.0149237539134842,0.00022271843087023495,0.9824214027478144
2024-12-06,0.014528187716903562,0.00624013800709368,0.008746640039476079,7.65037119801661e-05,0.9793018606992868
2024-12-13,0.006251475973301668,0.00443406911524545,0.0074532970360031,5.55516367068926e-05,0.9761823186507592
